photo_id	image	entity	hard	photo_url	taxon	source_split	selection_group	target_label	needs_bbox_markup
619737015	https://inaturalist-open-data.s3.amazonaws.com/photos/619737015/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/619737015/original.jpg	butterfly	train	positive	butterfly	True
624833185	https://inaturalist-open-data.s3.amazonaws.com/photos/624833185/original.jpg	beetle	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624833185/original.jpg	beetle	train	negative	negative	False
622592595	https://inaturalist-open-data.s3.amazonaws.com/photos/622592595/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/622592595/original.jpg	butterfly	train	positive	butterfly	True
624952453	https://inaturalist-open-data.s3.amazonaws.com/photos/624952453/original.jpg	flower	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624952453/original.jpg	flower	train	negative	negative	False
624267642	https://inaturalist-open-data.s3.amazonaws.com/photos/624267642/original.jpg	bee	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624267642/original.jpg	bee	train	negative	negative	False
624888899	https://inaturalist-open-data.s3.amazonaws.com/photos/624888899/original.jpg	beetle	True	https://inaturalist-open-data.s3.amazonaws.com/photos/624888899/original.jpg	beetle	train	negative	negative	False
624086336	https://inaturalist-open-data.s3.amazonaws.com/photos/624086336/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624086336/original.jpg	butterfly	train	positive	butterfly	True
591604963	https://inaturalist-open-data.s3.amazonaws.com/photos/591604963/original.jpg	shrub	True	https://inaturalist-open-data.s3.amazonaws.com/photos/591604963/original.jpg	shrub	train	negative	negative	False
624926483	https://inaturalist-open-data.s3.amazonaws.com/photos/624926483/original.jpg	flower	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624926483/original.jpg	flower	train	negative	negative	False
622102671	https://inaturalist-open-data.s3.amazonaws.com/photos/622102671/original.jpg	butterfly	True	https://inaturalist-open-data.s3.amazonaws.com/photos/622102671/original.jpg	butterfly	train	positive	butterfly	True
624925150	https://inaturalist-open-data.s3.amazonaws.com/photos/624925150/original.jpg	flower	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624925150/original.jpg	flower	train	negative	negative	False
624335234	https://inaturalist-open-data.s3.amazonaws.com/photos/624335234/original.jpg	beetle	True	https://inaturalist-open-data.s3.amazonaws.com/photos/624335234/original.jpg	beetle	train	negative	negative	False
623163053	https://inaturalist-open-data.s3.amazonaws.com/photos/623163053/original.jpg	butterfly	True	https://inaturalist-open-data.s3.amazonaws.com/photos/623163053/original.jpg	butterfly	train	positive	butterfly	True
624610677	https://inaturalist-open-data.s3.amazonaws.com/photos/624610677/original.jpg	beetle	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624610677/original.jpg	beetle	train	negative	negative	False
622402424	https://inaturalist-open-data.s3.amazonaws.com/photos/622402424/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/622402424/original.jpg	butterfly	train	positive	butterfly	True
541048823	https://inaturalist-open-data.s3.amazonaws.com/photos/541048823/original.jpg	shrub	True	https://inaturalist-open-data.s3.amazonaws.com/photos/541048823/original.jpg	shrub	train	negative	negative	False
624281373	https://inaturalist-open-data.s3.amazonaws.com/photos/624281373/original.jpg	beetle	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624281373/original.jpg	beetle	train	negative	negative	False
623293237	https://inaturalist-open-data.s3.amazonaws.com/photos/623293237/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/623293237/original.jpg	butterfly	train	positive	butterfly	True
620137490	https://inaturalist-open-data.s3.amazonaws.com/photos/620137490/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/620137490/original.jpg	butterfly	train	positive	butterfly	True
624890706	https://inaturalist-open-data.s3.amazonaws.com/photos/624890706/original.jpg	beetle	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624890706/original.jpg	beetle	train	negative	negative	False
624881707	https://inaturalist-open-data.s3.amazonaws.com/photos/624881707/original.jpg	beetle	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624881707/original.jpg	beetle	train	negative	negative	False
624338472	https://inaturalist-open-data.s3.amazonaws.com/photos/624338472/original.jpg	beetle	True	https://inaturalist-open-data.s3.amazonaws.com/photos/624338472/original.jpg	beetle	train	negative	negative	False
623741565	https://inaturalist-open-data.s3.amazonaws.com/photos/623741565/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/623741565/original.jpg	butterfly	train	positive	butterfly	True
622627277	https://inaturalist-open-data.s3.amazonaws.com/photos/622627277/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/622627277/original.jpg	butterfly	train	positive	butterfly	True
623875116	https://inaturalist-open-data.s3.amazonaws.com/photos/623875116/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/623875116/original.jpg	butterfly	train	positive	butterfly	True
620244311	https://inaturalist-open-data.s3.amazonaws.com/photos/620244311/original.jpg	butterfly	True	https://inaturalist-open-data.s3.amazonaws.com/photos/620244311/original.jpg	butterfly	train	positive	butterfly	True
539709947	https://inaturalist-open-data.s3.amazonaws.com/photos/539709947/original.jpg	shrub	True	https://inaturalist-open-data.s3.amazonaws.com/photos/539709947/original.jpg	shrub	train	negative	negative	False
624950227	https://inaturalist-open-data.s3.amazonaws.com/photos/624950227/original.jpg	flower	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624950227/original.jpg	flower	train	negative	negative	False
620082543	https://inaturalist-open-data.s3.amazonaws.com/photos/620082543/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/620082543/original.jpg	butterfly	train	positive	butterfly	True
620182253	https://inaturalist-open-data.s3.amazonaws.com/photos/620182253/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/620182253/original.jpg	butterfly	train	positive	butterfly	True
623724632	https://inaturalist-open-data.s3.amazonaws.com/photos/623724632/original.jpg	bee	False	https://inaturalist-open-data.s3.amazonaws.com/photos/623724632/original.jpg	bee	train	negative	negative	False
624321368	https://inaturalist-open-data.s3.amazonaws.com/photos/624321368/original.jpg	beetle	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624321368/original.jpg	beetle	train	negative	negative	False
517347728	https://inaturalist-open-data.s3.amazonaws.com/photos/517347728/original.jpg	shrub	False	https://inaturalist-open-data.s3.amazonaws.com/photos/517347728/original.jpg	shrub	train	negative	negative	False
531547952	https://inaturalist-open-data.s3.amazonaws.com/photos/531547952/original.jpg	shrub	True	https://inaturalist-open-data.s3.amazonaws.com/photos/531547952/original.jpg	shrub	train	negative	negative	False
591605485	https://inaturalist-open-data.s3.amazonaws.com/photos/591605485/original.jpg	shrub	False	https://inaturalist-open-data.s3.amazonaws.com/photos/591605485/original.jpg	shrub	train	negative	negative	False
624529165	https://inaturalist-open-data.s3.amazonaws.com/photos/624529165/original.jpg	bee	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624529165/original.jpg	bee	train	negative	negative	False
624913045	https://inaturalist-open-data.s3.amazonaws.com/photos/624913045/original.jpg	flower	True	https://inaturalist-open-data.s3.amazonaws.com/photos/624913045/original.jpg	flower	train	negative	negative	False
624916083	https://inaturalist-open-data.s3.amazonaws.com/photos/624916083/original.jpg	flower	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624916083/original.jpg	flower	train	negative	negative	False
624467039	https://inaturalist-open-data.s3.amazonaws.com/photos/624467039/original.jpg	beetle	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624467039/original.jpg	beetle	train	negative	negative	False
624908742	https://inaturalist-open-data.s3.amazonaws.com/photos/624908742/original.jpg	flower	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624908742/original.jpg	flower	train	negative	negative	False
623501946	https://inaturalist-open-data.s3.amazonaws.com/photos/623501946/original.jpg	bee	False	https://inaturalist-open-data.s3.amazonaws.com/photos/623501946/original.jpg	bee	train	negative	negative	False
563821115	https://inaturalist-open-data.s3.amazonaws.com/photos/563821115/original.jpg	shrub	True	https://inaturalist-open-data.s3.amazonaws.com/photos/563821115/original.jpg	shrub	train	negative	negative	False
623525265	https://inaturalist-open-data.s3.amazonaws.com/photos/623525265/original.jpg	bee	False	https://inaturalist-open-data.s3.amazonaws.com/photos/623525265/original.jpg	bee	train	negative	negative	False
624899610	https://inaturalist-open-data.s3.amazonaws.com/photos/624899610/original.jpg	flower	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624899610/original.jpg	flower	train	negative	negative	False
622203492	https://inaturalist-open-data.s3.amazonaws.com/photos/622203492/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/622203492/original.jpg	butterfly	train	positive	butterfly	True
622402565	https://inaturalist-open-data.s3.amazonaws.com/photos/622402565/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/622402565/original.jpg	butterfly	train	positive	butterfly	True
624834523	https://inaturalist-open-data.s3.amazonaws.com/photos/624834523/original.jpg	beetle	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624834523/original.jpg	beetle	train	negative	negative	False
620293352	https://inaturalist-open-data.s3.amazonaws.com/photos/620293352/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/620293352/original.jpg	butterfly	train	positive	butterfly	True
624201315	https://inaturalist-open-data.s3.amazonaws.com/photos/624201315/original.jpg	bee	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624201315/original.jpg	bee	train	negative	negative	False
623991170	https://inaturalist-open-data.s3.amazonaws.com/photos/623991170/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/623991170/original.jpg	butterfly	train	positive	butterfly	True
624113525	https://inaturalist-open-data.s3.amazonaws.com/photos/624113525/original.jpg	bee	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624113525/original.jpg	bee	train	negative	negative	False
623155100	https://inaturalist-open-data.s3.amazonaws.com/photos/623155100/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/623155100/original.jpg	butterfly	train	positive	butterfly	True
624447146	https://inaturalist-open-data.s3.amazonaws.com/photos/624447146/original.jpg	beetle	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624447146/original.jpg	beetle	train	negative	negative	False
521533729	https://inaturalist-open-data.s3.amazonaws.com/photos/521533729/original.jpg	shrub	False	https://inaturalist-open-data.s3.amazonaws.com/photos/521533729/original.jpg	shrub	train	negative	negative	False
624947029	https://inaturalist-open-data.s3.amazonaws.com/photos/624947029/original.jpg	flower	True	https://inaturalist-open-data.s3.amazonaws.com/photos/624947029/original.jpg	flower	train	negative	negative	False
624962061	https://inaturalist-open-data.s3.amazonaws.com/photos/624962061/original.jpg	flower	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624962061/original.jpg	flower	train	negative	negative	False
529039580	https://inaturalist-open-data.s3.amazonaws.com/photos/529039580/original.jpg	shrub	False	https://inaturalist-open-data.s3.amazonaws.com/photos/529039580/original.jpg	shrub	train	negative	negative	False
624535623	https://inaturalist-open-data.s3.amazonaws.com/photos/624535623/original.jpg	beetle	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624535623/original.jpg	beetle	train	negative	negative	False
622784530	https://inaturalist-open-data.s3.amazonaws.com/photos/622784530/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/622784530/original.jpg	butterfly	train	positive	butterfly	True
624856723	https://inaturalist-open-data.s3.amazonaws.com/photos/624856723/original.jpg	bee	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624856723/original.jpg	bee	train	negative	negative	False
624817355	https://inaturalist-open-data.s3.amazonaws.com/photos/624817355/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624817355/original.jpg	butterfly	train	positive	butterfly	True
624833088	https://inaturalist-open-data.s3.amazonaws.com/photos/624833088/original.jpg	beetle	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624833088/original.jpg	beetle	train	negative	negative	False
623696820	https://inaturalist-open-data.s3.amazonaws.com/photos/623696820/original.jpg	bee	False	https://inaturalist-open-data.s3.amazonaws.com/photos/623696820/original.jpg	bee	train	negative	negative	False
624493198	https://inaturalist-open-data.s3.amazonaws.com/photos/624493198/original.jpg	beetle	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624493198/original.jpg	beetle	train	negative	negative	False
624481316	https://inaturalist-open-data.s3.amazonaws.com/photos/624481316/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624481316/original.jpg	butterfly	train	positive	butterfly	True
623638763	https://inaturalist-open-data.s3.amazonaws.com/photos/623638763/original.jpg	bee	False	https://inaturalist-open-data.s3.amazonaws.com/photos/623638763/original.jpg	bee	train	negative	negative	False
545104980	https://inaturalist-open-data.s3.amazonaws.com/photos/545104980/original.jpg	shrub	False	https://inaturalist-open-data.s3.amazonaws.com/photos/545104980/original.jpg	shrub	train	negative	negative	False
624135483	https://inaturalist-open-data.s3.amazonaws.com/photos/624135483/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624135483/original.jpg	butterfly	train	positive	butterfly	True
621478236	https://inaturalist-open-data.s3.amazonaws.com/photos/621478236/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/621478236/original.jpg	butterfly	train	positive	butterfly	True
624921045	https://inaturalist-open-data.s3.amazonaws.com/photos/624921045/original.jpg	flower	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624921045/original.jpg	flower	train	negative	negative	False
622687928	https://inaturalist-open-data.s3.amazonaws.com/photos/622687928/original.jpg	butterfly	True	https://inaturalist-open-data.s3.amazonaws.com/photos/622687928/original.jpg	butterfly	train	positive	butterfly	True
624949184	https://inaturalist-open-data.s3.amazonaws.com/photos/624949184/original.jpg	flower	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624949184/original.jpg	flower	train	negative	negative	False
624952652	https://inaturalist-open-data.s3.amazonaws.com/photos/624952652/original.jpg	flower	True	https://inaturalist-open-data.s3.amazonaws.com/photos/624952652/original.jpg	flower	train	negative	negative	False
623647761	https://inaturalist-open-data.s3.amazonaws.com/photos/623647761/original.jpg	butterfly	True	https://inaturalist-open-data.s3.amazonaws.com/photos/623647761/original.jpg	butterfly	train	positive	butterfly	True
622904216	https://inaturalist-open-data.s3.amazonaws.com/photos/622904216/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/622904216/original.jpg	butterfly	train	positive	butterfly	True
624931642	https://inaturalist-open-data.s3.amazonaws.com/photos/624931642/original.jpg	flower	True	https://inaturalist-open-data.s3.amazonaws.com/photos/624931642/original.jpg	flower	train	negative	negative	False
624371695	https://inaturalist-open-data.s3.amazonaws.com/photos/624371695/original.jpg	beetle	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624371695/original.jpg	beetle	train	negative	negative	False
535525351	https://inaturalist-open-data.s3.amazonaws.com/photos/535525351/original.jpg	shrub	False	https://inaturalist-open-data.s3.amazonaws.com/photos/535525351/original.jpg	shrub	train	negative	negative	False
623005518	https://inaturalist-open-data.s3.amazonaws.com/photos/623005518/original.jpg	bee	False	https://inaturalist-open-data.s3.amazonaws.com/photos/623005518/original.jpg	bee	train	negative	negative	False
624370854	https://inaturalist-open-data.s3.amazonaws.com/photos/624370854/original.jpg	beetle	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624370854/original.jpg	beetle	train	negative	negative	False
624523840	https://inaturalist-open-data.s3.amazonaws.com/photos/624523840/original.jpg	bee	True	https://inaturalist-open-data.s3.amazonaws.com/photos/624523840/original.jpg	bee	train	negative	negative	False
624963810	https://inaturalist-open-data.s3.amazonaws.com/photos/624963810/original.jpg	beetle	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624963810/original.jpg	beetle	train	negative	negative	False
624335236	https://inaturalist-open-data.s3.amazonaws.com/photos/624335236/original.jpg	beetle	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624335236/original.jpg	beetle	train	negative	negative	False
624538837	https://inaturalist-open-data.s3.amazonaws.com/photos/624538837/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624538837/original.jpg	butterfly	train	positive	butterfly	True
624921246	https://inaturalist-open-data.s3.amazonaws.com/photos/624921246/original.jpg	flower	True	https://inaturalist-open-data.s3.amazonaws.com/photos/624921246/original.jpg	flower	train	negative	negative	False
624417201	https://inaturalist-open-data.s3.amazonaws.com/photos/624417201/original.jpg	beetle	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624417201/original.jpg	beetle	train	negative	negative	False
624484530	https://inaturalist-open-data.s3.amazonaws.com/photos/624484530/original.jpg	bee	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624484530/original.jpg	bee	train	negative	negative	False
620100682	https://inaturalist-open-data.s3.amazonaws.com/photos/620100682/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/620100682/original.jpg	butterfly	train	positive	butterfly	True
624516360	https://inaturalist-open-data.s3.amazonaws.com/photos/624516360/original.jpg	bee	True	https://inaturalist-open-data.s3.amazonaws.com/photos/624516360/original.jpg	bee	train	negative	negative	False
621977023	https://inaturalist-open-data.s3.amazonaws.com/photos/621977023/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/621977023/original.jpg	butterfly	train	positive	butterfly	True
621904391	https://inaturalist-open-data.s3.amazonaws.com/photos/621904391/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/621904391/original.jpg	butterfly	train	positive	butterfly	True
624914797	https://inaturalist-open-data.s3.amazonaws.com/photos/624914797/original.jpg	flower	True	https://inaturalist-open-data.s3.amazonaws.com/photos/624914797/original.jpg	flower	train	negative	negative	False
624947460	https://inaturalist-open-data.s3.amazonaws.com/photos/624947460/original.jpg	flower	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624947460/original.jpg	flower	train	negative	negative	False
624748390	https://inaturalist-open-data.s3.amazonaws.com/photos/624748390/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624748390/original.jpg	butterfly	train	positive	butterfly	True
622384227	https://inaturalist-open-data.s3.amazonaws.com/photos/622384227/original.jpg	butterfly	True	https://inaturalist-open-data.s3.amazonaws.com/photos/622384227/original.jpg	butterfly	train	positive	butterfly	True
619732940	https://inaturalist-open-data.s3.amazonaws.com/photos/619732940/original.jpg	butterfly	True	https://inaturalist-open-data.s3.amazonaws.com/photos/619732940/original.jpg	butterfly	train	positive	butterfly	True
536018667	https://inaturalist-open-data.s3.amazonaws.com/photos/536018667/original.jpg	shrub	False	https://inaturalist-open-data.s3.amazonaws.com/photos/536018667/original.jpg	shrub	train	negative	negative	False
623206511	https://inaturalist-open-data.s3.amazonaws.com/photos/623206511/original.jpg	butterfly	True	https://inaturalist-open-data.s3.amazonaws.com/photos/623206511/original.jpg	butterfly	train	positive	butterfly	True
622511556	https://inaturalist-open-data.s3.amazonaws.com/photos/622511556/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/622511556/original.jpg	butterfly	train	positive	butterfly	True
624912196	https://inaturalist-open-data.s3.amazonaws.com/photos/624912196/original.jpg	flower	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624912196/original.jpg	flower	train	negative	negative	False
620165657	https://inaturalist-open-data.s3.amazonaws.com/photos/620165657/original.jpg	butterfly	True	https://inaturalist-open-data.s3.amazonaws.com/photos/620165657/original.jpg	butterfly	train	positive	butterfly	True
623766092	https://inaturalist-open-data.s3.amazonaws.com/photos/623766092/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/623766092/original.jpg	butterfly	train	positive	butterfly	True
622402221	https://inaturalist-open-data.s3.amazonaws.com/photos/622402221/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/622402221/original.jpg	butterfly	train	positive	butterfly	True
624626416	https://inaturalist-open-data.s3.amazonaws.com/photos/624626416/original.jpg	beetle	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624626416/original.jpg	beetle	train	negative	negative	False
624663982	https://inaturalist-open-data.s3.amazonaws.com/photos/624663982/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624663982/original.jpg	butterfly	train	positive	butterfly	True
623881451	https://inaturalist-open-data.s3.amazonaws.com/photos/623881451/original.jpg	bee	False	https://inaturalist-open-data.s3.amazonaws.com/photos/623881451/original.jpg	bee	train	negative	negative	False
620412889	https://inaturalist-open-data.s3.amazonaws.com/photos/620412889/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/620412889/original.jpg	butterfly	train	positive	butterfly	True
624761935	https://inaturalist-open-data.s3.amazonaws.com/photos/624761935/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624761935/original.jpg	butterfly	train	positive	butterfly	True
622239209	https://inaturalist-open-data.s3.amazonaws.com/photos/622239209/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/622239209/original.jpg	butterfly	train	positive	butterfly	True
624457657	https://inaturalist-open-data.s3.amazonaws.com/photos/624457657/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624457657/original.jpg	butterfly	train	positive	butterfly	True
624375875	https://inaturalist-open-data.s3.amazonaws.com/photos/624375875/original.jpg	beetle	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624375875/original.jpg	beetle	train	negative	negative	False
620432727	https://inaturalist-open-data.s3.amazonaws.com/photos/620432727/original.jpg	butterfly	True	https://inaturalist-open-data.s3.amazonaws.com/photos/620432727/original.jpg	butterfly	train	positive	butterfly	True
572536341	https://inaturalist-open-data.s3.amazonaws.com/photos/572536341/original.jpg	shrub	False	https://inaturalist-open-data.s3.amazonaws.com/photos/572536341/original.jpg	shrub	train	negative	negative	False
623642621	https://inaturalist-open-data.s3.amazonaws.com/photos/623642621/original.jpg	bee	False	https://inaturalist-open-data.s3.amazonaws.com/photos/623642621/original.jpg	bee	train	negative	negative	False
624900792	https://inaturalist-open-data.s3.amazonaws.com/photos/624900792/original.jpg	flower	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624900792/original.jpg	flower	train	negative	negative	False
572516339	https://inaturalist-open-data.s3.amazonaws.com/photos/572516339/original.jpg	shrub	False	https://inaturalist-open-data.s3.amazonaws.com/photos/572516339/original.jpg	shrub	train	negative	negative	False
621953562	https://inaturalist-open-data.s3.amazonaws.com/photos/621953562/original.jpg	butterfly	True	https://inaturalist-open-data.s3.amazonaws.com/photos/621953562/original.jpg	butterfly	train	positive	butterfly	True
624951832	https://inaturalist-open-data.s3.amazonaws.com/photos/624951832/original.jpg	flower	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624951832/original.jpg	flower	train	negative	negative	False
620007957	https://inaturalist-open-data.s3.amazonaws.com/photos/620007957/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/620007957/original.jpg	butterfly	train	positive	butterfly	True
623328515	https://inaturalist-open-data.s3.amazonaws.com/photos/623328515/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/623328515/original.jpg	butterfly	train	positive	butterfly	True
623289120	https://inaturalist-open-data.s3.amazonaws.com/photos/623289120/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/623289120/original.jpg	butterfly	train	positive	butterfly	True
621040606	https://inaturalist-open-data.s3.amazonaws.com/photos/621040606/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/621040606/original.jpg	butterfly	train	positive	butterfly	True
620732417	https://inaturalist-open-data.s3.amazonaws.com/photos/620732417/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/620732417/original.jpg	butterfly	train	positive	butterfly	True
623103947	https://inaturalist-open-data.s3.amazonaws.com/photos/623103947/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/623103947/original.jpg	butterfly	train	positive	butterfly	True
624932973	https://inaturalist-open-data.s3.amazonaws.com/photos/624932973/original.jpg	flower	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624932973/original.jpg	flower	train	negative	negative	False
621695515	https://inaturalist-open-data.s3.amazonaws.com/photos/621695515/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/621695515/original.jpg	butterfly	train	positive	butterfly	True
624899595	https://inaturalist-open-data.s3.amazonaws.com/photos/624899595/original.jpg	flower	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624899595/original.jpg	flower	train	negative	negative	False
623570658	https://inaturalist-open-data.s3.amazonaws.com/photos/623570658/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/623570658/original.jpg	butterfly	train	positive	butterfly	True
523880434	https://inaturalist-open-data.s3.amazonaws.com/photos/523880434/original.jpg	shrub	False	https://inaturalist-open-data.s3.amazonaws.com/photos/523880434/original.jpg	shrub	train	negative	negative	False
622205755	https://inaturalist-open-data.s3.amazonaws.com/photos/622205755/original.jpg	butterfly	True	https://inaturalist-open-data.s3.amazonaws.com/photos/622205755/original.jpg	butterfly	train	positive	butterfly	True
624362631	https://inaturalist-open-data.s3.amazonaws.com/photos/624362631/original.jpg	beetle	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624362631/original.jpg	beetle	train	negative	negative	False
624943537	https://inaturalist-open-data.s3.amazonaws.com/photos/624943537/original.jpg	beetle	True	https://inaturalist-open-data.s3.amazonaws.com/photos/624943537/original.jpg	beetle	train	negative	negative	False
624489677	https://inaturalist-open-data.s3.amazonaws.com/photos/624489677/original.jpg	beetle	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624489677/original.jpg	beetle	train	negative	negative	False
622634079	https://inaturalist-open-data.s3.amazonaws.com/photos/622634079/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/622634079/original.jpg	butterfly	train	positive	butterfly	True
624890757	https://inaturalist-open-data.s3.amazonaws.com/photos/624890757/original.jpg	beetle	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624890757/original.jpg	beetle	train	negative	negative	False
619697385	https://inaturalist-open-data.s3.amazonaws.com/photos/619697385/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/619697385/original.jpg	butterfly	train	positive	butterfly	True
624870313	https://inaturalist-open-data.s3.amazonaws.com/photos/624870313/original.jpg	beetle	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624870313/original.jpg	beetle	train	negative	negative	False
624369061	https://inaturalist-open-data.s3.amazonaws.com/photos/624369061/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624369061/original.jpg	butterfly	train	positive	butterfly	True
621894284	https://inaturalist-open-data.s3.amazonaws.com/photos/621894284/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/621894284/original.jpg	butterfly	train	positive	butterfly	True
538336942	https://inaturalist-open-data.s3.amazonaws.com/photos/538336942/original.jpg	shrub	False	https://inaturalist-open-data.s3.amazonaws.com/photos/538336942/original.jpg	shrub	train	negative	negative	False
624921159	https://inaturalist-open-data.s3.amazonaws.com/photos/624921159/original.jpg	flower	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624921159/original.jpg	flower	train	negative	negative	False
624899594	https://inaturalist-open-data.s3.amazonaws.com/photos/624899594/original.jpg	flower	True	https://inaturalist-open-data.s3.amazonaws.com/photos/624899594/original.jpg	flower	train	negative	negative	False
622986805	https://inaturalist-open-data.s3.amazonaws.com/photos/622986805/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/622986805/original.jpg	butterfly	train	positive	butterfly	True
